Date,Medicine,Unit_sold,Unit_Price,Total_Sales,Discount,Store_Location,Promotion,Customer_Age_Group
2024-01-10,Loratadina,20,6.39,127.8,0.04,Este,False,18-25
2024-01-10,Omeprazol,18,4.13,74.34,4.41,Este,False,46-60
2024-01-11,Paracetamol,16,2.97,47.52,0.7,Oeste,False,60+
2024-01-11,Ibuprofeno,23,6.09,140.07,1.56,Oeste,False,26-35
2024-01-11,Amoxicilina,23,4.21,96.83,3.85,Este,False,18-25
2024-01-11,Loratadina,16,6.48,103.68,1.38,Oeste,False,18-25
2024-01-11,Omeprazol,20,5.1,102.0,3.85,Oeste,False,26-35
2024-01-12,Paracetamol,18,3.66,65.88,3.79,Oeste,False,26-35
2024-01-12,Ibuprofeno,22,8.4,184.8,1.27,Sur,False,26-35
2024-01-12,Amoxicilina,35,8.66,303.1,1.81,Oeste,False,18-25
2024-01-12,Loratadina,19,3.67,69.73,1.5,Sur,False,46-60
2024-01-12,Omeprazol,18,5.11,91.98,0.95,Este,False,26-35
2024-01-13,Paracetamol,23,8.92,205.16,3.08,Sur,False,46-60
2024-01-13,Ibuprofeno,17,3.72,63.24,2.49,Centro,False,60+
2024-01-13,Amoxicilina,28,7.29,204.12,1.23,Centro,False,46-60
2024-01-13,Loratadina,21,7.18,150.78,4.65,Este,False,46-60
2024-01-13,Omeprazol,25,3.59,89.75,0.81,Centro,False,26-35
2024-01-14,Paracetamol,22,9.5,209.0,0.61,Este,False,46-60
2024-01-14,Ibuprofeno,26,4.54,118.04,1.91,Norte,True,26-35
2024-01-14,Amoxicilina,28,2.43,68.04,4.43,Este,False,18-25
2024-01-14,Loratadina,13,8.87,115.30999999999999,2.69,Norte,False,18-25
2024-01-14,Omeprazol,14,2.42,33.879999999999995,3.1,Este,False,46-60
2024-01-15,Paracetamol,23,6.67,153.41,2.42,Centro,False,46-60
2024-01-15,Ibuprofeno,19,9.52,180.88,3.06,Sur,False,46-60
2024-01-15,Amoxicilina,17,8.25,140.25,4.84,Este,False,26-35
2024-01-15,Loratadina,19,8.19,155.60999999999999,0.8,Sur,False,46-60
2024-01-15,Omeprazol,34,8.57,291.38,0.78,Este,False,36-45
2024-01-16,Paracetamol,18,6.85,123.3,3.2,Centro,False,18-25
2024-01-16,Ibuprofeno,16,9.27,148.32,4.43,Oeste,False,26-35
2024-01-16,Amoxicilina,26,4.47,116.22,3.73,Norte,False,46-60
2024-01-16,Loratadina,18,6.27,112.85999999999999,0.57,Centro,False,46-60
2024-01-16,Omeprazol,19,6.82,129.58,2.49,Este,False,18-25
2024-01-17,Paracetamol,14,2.96,41.44,3.31,Este,False,26-35
2024-01-17,Ibuprofeno,16,4.12,65.92,0.52,Sur,False,46-60
2024-01-17,Amoxicilina,23,6.9,158.70000000000002,2.6,Este,False,60+
2024-01-17,Loratadina,21,2.01,42.209999999999994,4.86,Oeste,False,26-35
2024-01-17,Omeprazol,12,3.61,43.32,1.25,Oeste,True,26-35
2024-01-18,Paracetamol,26,5.77,150.01999999999998,1.42,Oeste,False,60+
2024-01-18,Ibuprofeno,21,3.31,69.51,4.44,Centro,False,26-35
2024-01-18,Amoxicilina,20,9.53,190.6,0.9,Oeste,False,26-35
2024-01-18,Loratadina,19,8.91,169.29,4.97,Norte,False,18-25
2024-01-18,Omeprazol,18,4.73,85.14000000000001,0.36,Este,False,36-45
2024-01-19,Paracetamol,24,6.65,159.60000000000002,4.45,Centro,False,36-45
2024-01-19,Ibuprofeno,24,3.21,77.03999999999999,0.95,Sur,False,26-35
2024-01-19,Amoxicilina,13,9.19,119.47,4.31,Oeste,False,46-60
2024-01-19,Loratadina,19,6.09,115.71,3.6,Centro,False,60+
2024-01-19,Omeprazol,16,6.47,103.52,0.68,Este,False,26-35
2024-01-20,Paracetamol,24,7.25,174.0,3.4,Norte,False,46-60
2024-01-20,Ibuprofeno,23,7.43,170.89,0.39,Norte,False,18-25
2024-01-20,Amoxicilina,12,4.55,54.599999999999994,2.47,Oeste,False,60+
2024-01-20,Loratadina,20,2.45,49.0,2.96,Oeste,False,60+
2024-01-20,Omeprazol,29,6.55,189.95,2.84,Sur,False,36-45
2024-01-21,Paracetamol,17,9.96,169.32000000000002,1.11,Centro,True,18-25
2024-01-21,Ibuprofeno,14,8.05,112.70000000000002,1.0,Este,False,26-35
2024-01-21,Amoxicilina,27,8.47,228.69000000000003,4.83,Este,False,26-35
2024-01-21,Loratadina,17,9.12,155.04,2.64,Este,False,36-45
2024-01-21,Omeprazol,19,5.72,108.67999999999999,1.56,Norte,False,26-35
2024-01-22,Paracetamol,18,3.46,62.28,4.71,Oeste,False,26-35
2024-01-22,Ibuprofeno,12,5.92,71.03999999999999,2.34,Centro,False,18-25
2024-01-22,Amoxicilina,19,9.94,188.85999999999999,4.81,Centro,False,18-25
2024-01-22,Loratadina,18,2.22,39.96,3.64,Oeste,False,60+
2024-01-22,Omeprazol,24,3.08,73.92,2.06,Sur,False,46-60
2024-01-23,Paracetamol,26,2.58,67.08,2.04,Sur,False,60+
2024-01-23,Ibuprofeno,26,4.45,115.7,3.35,Oeste,True,36-45
2024-01-23,Amoxicilina,19,6.94,131.86,1.55,Centro,False,36-45
2024-01-23,Loratadina,16,3.83,61.28,1.32,Sur,False,46-60
2024-01-23,Omeprazol,22,6.06,133.32,3.56,Este,False,18-25
2024-01-24,Paracetamol,22,3.64,80.08,4.2,Sur,False,46-60
2024-01-24,Ibuprofeno,23,6.42,147.66,0.61,Norte,False,46-60
2024-01-24,Amoxicilina,20,2.78,55.599999999999994,3.51,Norte,False,26-35
2024-01-24,Loratadina,23,6.13,140.99,3.55,Sur,False,46-60
2024-01-24,Omeprazol,20,2.87,57.400000000000006,1.67,Oeste,False,36-45
2024-01-25,Paracetamol,23,4.75,109.25,2.08,Oeste,True,60+
2024-01-25,Ibuprofeno,23,2.49,57.27,3.25,Centro,True,18-25
2024-01-25,Amoxicilina,15,6.93,103.94999999999999,3.82,Centro,False,36-45
2024-01-25,Loratadina,30,3.95,118.5,3.26,Norte,False,26-35
2024-01-25,Omeprazol,23,6.26,143.98,2.01,Oeste,False,36-45
2024-01-26,Paracetamol,28,6.62,185.36,3.85,Centro,False,36-45
2024-01-26,Ibuprofeno,22,7.48,164.56,4.5,Norte,False,26-35
2024-01-26,Amoxicilina,15,8.32,124.80000000000001,1.66,Sur,False,26-35
2024-01-26,Loratadina,21,5.17,108.57,3.41,Centro,False,36-45
2024-01-26,Omeprazol,16,2.25,36.0,0.36,Sur,False,60+
2024-01-27,Paracetamol,16,6.43,102.88,4.55,Norte,True,36-45
2024-01-27,Ibuprofeno,16,6.79,108.64,0.1,Oeste,False,36-45
2024-01-27,Amoxicilina,28,9.85,275.8,3.47,Centro,False,18-25
2024-01-27,Loratadina,19,6.59,125.21,2.87,Oeste,False,36-45
2024-01-27,Omeprazol,20,6.32,126.4,0.82,Sur,False,26-35
2024-01-28,Paracetamol,16,5.35,85.6,3.84,Este,False,26-35
2024-01-28,Ibuprofeno,19,2.12,40.28,2.76,Sur,False,36-45
2024-01-28,Amoxicilina,12,4.7,56.400000000000006,4.56,Centro,False,60+
2024-01-28,Loratadina,16,6.39,102.24,2.81,Oeste,False,18-25
2024-01-28,Omeprazol,25,3.17,79.25,4.46,Sur,False,60+
2024-01-29,Paracetamol,32,9.04,289.28,3.99,Oeste,False,26-35
2024-01-29,Ibuprofeno,18,6.86,123.48,1.92,Norte,False,18-25
2024-01-29,Amoxicilina,34,8.4,285.6,0.93,Este,False,60+
2024-01-29,Loratadina,31,4.25,131.75,2.1,Este,False,36-45
2024-01-29,Omeprazol,27,6.5,175.5,3.68,Este,False,26-35
2024-01-30,Paracetamol,17,8.26,140.42,1.25,Sur,False,60+
2024-01-30,Ibuprofeno,21,8.64,181.44,2.71,Centro,True,60+
2024-01-30,Amoxicilina,18,4.81,86.58,1.78,Este,False,26-35
2024-01-30,Loratadina,16,5.67,90.72,3.78,Centro,False,18-25
2024-01-30,Omeprazol,23,5.74,132.02,1.58,Este,False,46-60
2024-01-31,Paracetamol,20,7.64,152.79999999999998,2.56,Sur,True,26-35
2024-01-31,Ibuprofeno,28,5.72,160.16,1.24,Norte,False,46-60
2024-01-31,Amoxicilina,22,4.56,100.32,3.5,Este,True,26-35
2024-01-31,Loratadina,27,7.46,201.42,4.72,Centro,False,60+
2024-01-31,Omeprazol,16,3.01,48.16,2.6,Oeste,True,18-25
2024-02-01,Paracetamol,18,9.96,179.28000000000003,3.76,Este,False,46-60
2024-02-01,Ibuprofeno,22,4.37,96.14,0.31,Norte,False,36-45
2024-02-01,Amoxicilina,22,2.72,59.84,1.17,Oeste,False,18-25
2024-02-01,Loratadina,18,6.59,118.62,1.33,Sur,False,18-25
2024-02-01,Omeprazol,31,2.31,71.61,4.41,Sur,False,36-45
2024-02-02,Paracetamol,21,3.1,65.10000000000001,4.29,Centro,False,36-45
2024-02-02,Ibuprofeno,20,5.53,110.60000000000001,2.7,Sur,False,18-25
2024-02-02,Amoxicilina,13,2.01,26.129999999999995,3.52,Sur,False,18-25
2024-02-02,Loratadina,29,9.81,284.49,2.55,Oeste,False,46-60
2024-02-02,Omeprazol,25,9.11,227.75,3.79,Este,True,36-45
2024-02-03,Paracetamol,20,3.4,68.0,4.45,Norte,False,46-60
2024-02-03,Ibuprofeno,27,8.54,230.57999999999998,4.75,Norte,False,18-25
2024-02-03,Amoxicilina,25,5.45,136.25,4.15,Sur,False,36-45
2024-02-03,Loratadina,18,8.68,156.24,0.14,Este,False,60+
2024-02-03,Omeprazol,23,8.57,197.11,2.53,Sur,False,18-25
2024-02-04,Paracetamol,30,3.85,115.5,0.7,Norte,False,36-45
2024-02-04,Ibuprofeno,16,2.56,40.96,0.06,Norte,False,36-45
2024-02-04,Amoxicilina,20,3.8,76.0,3.87,Oeste,False,18-25
2024-02-04,Loratadina,15,2.67,40.05,3.27,Sur,False,26-35
2024-02-04,Omeprazol,22,9.08,199.76,2.82,Norte,False,36-45
2024-02-05,Paracetamol,18,7.52,135.35999999999999,4.32,Centro,False,26-35
2024-02-05,Ibuprofeno,14,3.1,43.4,1.2,Sur,False,18-25
2024-02-05,Amoxicilina,20,2.3,46.0,0.95,Sur,False,18-25
2024-02-05,Loratadina,21,7.42,155.82,2.11,Oeste,False,26-35
2024-02-05,Omeprazol,17,5.65,96.05000000000001,0.47,Centro,False,26-35
2024-02-06,Paracetamol,30,4.63,138.9,3.3,Este,False,18-25
2024-02-06,Ibuprofeno,19,4.06,77.13999999999999,4.69,Sur,False,26-35
2024-02-06,Amoxicilina,25,8.6,215.0,1.52,Centro,False,36-45
2024-02-06,Loratadina,17,6.69,113.73,4.15,Centro,False,18-25
2024-02-06,Omeprazol,18,7.16,128.88,0.04,Este,False,18-25
2024-02-07,Paracetamol,14,2.85,39.9,4.92,Este,False,18-25
2024-02-07,Ibuprofeno,20,5.44,108.80000000000001,0.2,Centro,True,46-60
2024-02-07,Amoxicilina,21,2.88,60.48,0.29,Centro,True,60+
2024-02-07,Loratadina,20,9.75,195.0,0.5,Oeste,False,46-60
2024-02-07,Omeprazol,27,7.66,206.82,4.29,Centro,False,36-45
2024-02-08,Paracetamol,22,5.54,121.88,1.61,Oeste,False,26-35
2024-02-08,Ibuprofeno,19,4.79,91.01,2.48,Sur,False,18-25
2024-02-08,Amoxicilina,18,3.36,60.48,0.98,Centro,False,26-35
2024-02-08,Loratadina,16,8.16,130.56,4.93,Oeste,False,60+
2024-02-08,Omeprazol,21,9.25,194.25,4.45,Sur,True,46-60
2024-02-09,Paracetamol,18,8.9,160.20000000000002,4.57,Oeste,False,60+
2024-02-09,Ibuprofeno,21,2.64,55.440000000000005,2.06,Sur,False,18-25
2024-02-09,Amoxicilina,25,2.32,57.99999999999999,1.64,Este,False,26-35
2024-02-09,Loratadina,23,2.58,59.34,3.83,Este,False,26-35
2024-02-09,Omeprazol,26,9.22,239.72000000000003,4.66,Sur,False,18-25
2024-02-10,Paracetamol,13,8.06,104.78,1.97,Norte,False,36-45
2024-02-10,Ibuprofeno,31,5.77,178.86999999999998,3.93,Oeste,False,46-60
2024-02-10,Amoxicilina,20,3.67,73.4,2.0,Oeste,False,36-45
2024-02-10,Loratadina,11,5.62,61.82,3.87,Oeste,False,18-25
2024-02-10,Omeprazol,26,3.92,101.92,1.65,Norte,False,60+
2024-02-11,Paracetamol,24,7.44,178.56,2.83,Centro,False,18-25
2024-02-11,Ibuprofeno,16,8.81,140.96,2.49,Centro,False,26-35
2024-02-11,Amoxicilina,21,8.07,169.47,0.94,Norte,False,18-25
2024-02-11,Loratadina,19,8.17,155.23,4.71,Este,False,46-60
2024-02-11,Omeprazol,14,5.47,76.58,0.82,Sur,False,60+
2024-02-12,Paracetamol,13,3.62,47.06,4.95,Este,False,26-35
2024-02-12,Ibuprofeno,26,8.87,230.61999999999998,3.29,Este,False,60+
2024-02-12,Amoxicilina,15,5.32,79.80000000000001,1.51,Centro,True,18-25
2024-02-12,Loratadina,25,8.14,203.5,3.16,Norte,False,26-35
2024-02-12,Omeprazol,16,8.7,139.2,0.1,Norte,False,60+
2024-02-13,Paracetamol,18,9.11,163.98,4.44,Oeste,False,18-25
2024-02-13,Ibuprofeno,22,4.21,92.62,4.4,Este,False,60+
2024-02-13,Amoxicilina,20,4.52,90.39999999999999,4.32,Sur,False,18-25
2024-02-13,Loratadina,22,6.26,137.72,1.67,Oeste,False,60+
2024-02-13,Omeprazol,21,8.58,180.18,2.71,Este,False,60+
2024-02-14,Paracetamol,20,2.23,44.6,1.51,Sur,False,60+
2024-02-14,Ibuprofeno,19,5.92,112.48,1.01,Este,False,26-35
2024-02-14,Amoxicilina,26,5.99,155.74,3.96,Norte,False,60+
2024-02-14,Loratadina,24,3.48,83.52,4.36,Norte,True,26-35
2024-02-14,Omeprazol,15,7.73,115.95,3.81,Sur,False,36-45
2024-02-15,Paracetamol,18,3.26,58.67999999999999,4.03,Oeste,False,60+
2024-02-15,Ibuprofeno,15,4.27,64.05,2.92,Centro,False,60+
2024-02-15,Amoxicilina,18,7.35,132.29999999999998,2.0,Este,True,36-45
2024-02-15,Loratadina,21,2.42,50.82,2.67,Oeste,False,36-45
2024-02-15,Omeprazol,18,3.52,63.36,0.48,Norte,False,18-25
2024-02-16,Paracetamol,25,9.32,233.0,2.6,Norte,False,26-35
2024-02-16,Ibuprofeno,14,9.75,136.5,3.38,Oeste,True,26-35
2024-02-16,Amoxicilina,19,2.82,53.58,3.28,Norte,False,46-60
2024-02-16,Loratadina,21,8.84,185.64,2.46,Este,False,46-60
2024-02-16,Omeprazol,20,8.18,163.6,3.62,Oeste,False,18-25
2024-02-17,Paracetamol,21,2.31,48.51,4.89,Sur,False,60+
2024-02-17,Ibuprofeno,16,5.88,94.08,4.72,Este,False,18-25
2024-02-17,Amoxicilina,21,4.12,86.52,3.87,Oeste,False,36-45
2024-02-17,Loratadina,19,9.41,178.79,3.15,Sur,False,60+
2024-02-17,Omeprazol,15,4.32,64.80000000000001,3.65,Centro,False,36-45
2024-02-18,Paracetamol,14,9.52,133.28,2.79,Norte,False,60+
2024-02-18,Ibuprofeno,22,4.75,104.5,0.64,Norte,False,60+
2024-02-18,Amoxicilina,19,5.55,105.45,0.08,Este,False,18-25
2024-02-18,Loratadina,17,2.01,34.169999999999995,1.97,Este,False,26-35
2024-02-18,Omeprazol,19,9.12,173.27999999999997,1.34,Este,False,36-45
2024-02-19,Paracetamol,23,9.45,217.35,4.43,Centro,False,60+
2024-02-19,Ibuprofeno,24,8.39,201.36,4.94,Sur,False,36-45
2024-02-19,Amoxicilina,23,7.72,177.56,4.46,Sur,False,18-25
2024-02-19,Loratadina,19,3.68,69.92,1.06,Oeste,False,60+
2024-02-19,Omeprazol,23,4.32,99.36000000000001,3.82,Centro,False,18-25
2024-02-20,Paracetamol,26,2.91,75.66,4.11,Este,False,46-60
2024-02-20,Ibuprofeno,25,2.27,56.75,2.9,Centro,False,26-35
2024-02-20,Amoxicilina,19,9.12,173.27999999999997,4.73,Centro,False,46-60
2024-02-20,Loratadina,27,5.85,157.95,1.66,Norte,False,60+
2024-02-20,Omeprazol,19,9.35,177.65,1.74,Centro,False,26-35
2024-02-21,Paracetamol,21,4.34,91.14,2.75,Este,False,26-35
2024-02-21,Ibuprofeno,18,6.84,123.12,3.9,Este,False,60+
2024-02-21,Amoxicilina,21,7.39,155.19,0.33,Este,False,26-35
2024-02-21,Loratadina,14,5.66,79.24000000000001,0.64,Centro,False,26-35
2024-02-21,Omeprazol,25,9.41,235.25,1.78,Este,False,18-25
2024-02-22,Paracetamol,28,9.67,270.76,3.15,Oeste,False,18-25
2024-02-22,Ibuprofeno,22,5.47,120.33999999999999,4.36,Oeste,False,46-60
2024-02-22,Amoxicilina,20,5.11,102.2,4.39,Este,False,60+
2024-02-22,Loratadina,19,8.21,155.99,2.06,Oeste,False,18-25
2024-02-22,Omeprazol,15,3.67,55.05,2.79,Oeste,False,60+
2024-02-23,Paracetamol,23,7.56,173.88,1.72,Sur,False,46-60
2024-02-23,Ibuprofeno,17,3.36,57.12,2.8,Centro,False,46-60
2024-02-23,Amoxicilina,19,3.9,74.1,3.25,Sur,True,26-35
2024-02-23,Loratadina,16,7.46,119.36,3.73,Oeste,False,36-45
2024-02-23,Omeprazol,21,7.94,166.74,3.36,Centro,False,18-25
2024-02-24,Paracetamol,11,6.83,75.13,3.55,Centro,False,18-25
2024-02-24,Ibuprofeno,17,7.51,127.67,0.42,Norte,False,46-60
2024-02-24,Amoxicilina,17,9.05,153.85000000000002,2.44,Sur,False,60+
2024-02-24,Loratadina,21,9.58,201.18,1.92,Centro,False,36-45
2024-02-24,Omeprazol,22,6.28,138.16,2.91,Norte,False,46-60
2024-02-25,Paracetamol,19,8.13,154.47000000000003,2.7,Sur,False,46-60
2024-02-25,Ibuprofeno,26,3.38,87.88,0.06,Sur,False,60+
2024-02-25,Amoxicilina,13,3.92,50.96,0.15,Norte,False,18-25
2024-02-25,Loratadina,28,9.56,267.68,3.07,Norte,False,46-60
2024-02-25,Omeprazol,27,3.44,92.88,4.41,Centro,False,46-60
2024-02-26,Paracetamol,16,2.95,47.2,4.04,Sur,False,26-35
2024-02-26,Ibuprofeno,22,3.81,83.82000000000001,2.0,Oeste,False,36-45
2024-02-26,Amoxicilina,21,4.43,93.03,0.13,Sur,False,60+
2024-02-26,Loratadina,21,3.49,73.29,4.41,Norte,False,46-60
2024-02-26,Omeprazol,19,6.47,122.92999999999999,2.42,Este,True,60+
2024-02-27,Paracetamol,11,8.62,94.82,2.85,Sur,False,18-25
2024-02-27,Ibuprofeno,30,7.14,214.2,3.56,Centro,False,26-35
2024-02-27,Amoxicilina,24,2.23,53.519999999999996,0.14,Sur,False,36-45
2024-02-27,Loratadina,14,8.32,116.48,4.61,Sur,False,18-25
2024-02-27,Omeprazol,14,7.68,107.52,4.25,Centro,False,36-45
2024-02-28,Paracetamol,22,6.03,132.66,3.0,Oeste,False,60+
2024-02-28,Ibuprofeno,20,5.53,110.60000000000001,2.47,Norte,False,36-45
2024-02-28,Amoxicilina,15,2.38,35.699999999999996,3.93,Centro,False,46-60
2024-02-28,Loratadina,23,7.99,183.77,1.45,Este,False,18-25
2024-02-28,Omeprazol,24,3.41,81.84,0.05,Norte,True,60+
2024-02-29,Paracetamol,23,8.15,187.45000000000002,1.02,Este,False,60+
2024-02-29,Ibuprofeno,26,8.28,215.27999999999997,1.76,Este,True,36-45
2024-02-29,Amoxicilina,20,3.54,70.8,3.98,Oeste,False,18-25
2024-02-29,Loratadina,27,2.71,73.17,4.29,Oeste,False,26-35
2024-02-29,Omeprazol,16,2.78,44.48,4.33,Centro,False,26-35
2024-03-01,Paracetamol,10,2.05,20.5,1.74,Oeste,False,36-45
2024-03-01,Ibuprofeno,21,6.2,130.20000000000002,4.99,Norte,False,60+
2024-03-01,Amoxicilina,19,6.62,125.78,4.97,Norte,False,18-25
2024-03-01,Loratadina,15,9.64,144.60000000000002,4.04,Norte,False,36-45
2024-03-01,Omeprazol,15,4.17,62.55,3.21,Norte,False,36-45
2024-03-02,Paracetamol,21,9.49,199.29,2.49,Este,False,26-35
2024-03-02,Ibuprofeno,17,9.49,161.33,0.37,Sur,False,36-45
2024-03-02,Amoxicilina,19,5.27,100.13,4.58,Norte,False,18-25
2024-03-02,Loratadina,22,5.26,115.72,4.82,Norte,False,60+
2024-03-02,Omeprazol,19,9.36,177.83999999999997,3.71,Centro,False,18-25
2024-03-03,Paracetamol,18,9.98,179.64000000000001,3.49,Sur,False,46-60
2024-03-03,Ibuprofeno,18,7.53,135.54,1.59,Este,False,18-25
2024-03-03,Amoxicilina,15,9.01,135.15,1.74,Norte,False,26-35
2024-03-03,Loratadina,20,4.69,93.80000000000001,2.69,Norte,False,18-25
2024-03-03,Omeprazol,19,7.91,150.29,3.35,Norte,True,36-45
2024-03-04,Paracetamol,21,3.82,80.22,0.84,Centro,False,26-35
2024-03-04,Ibuprofeno,19,7.11,135.09,3.83,Centro,False,60+
2024-03-04,Amoxicilina,23,2.61,60.029999999999994,1.36,Sur,False,60+
2024-03-04,Loratadina,19,8.67,164.73,1.14,Norte,False,26-35
2024-03-04,Omeprazol,18,5.91,106.38,2.99,Norte,False,46-60
2024-03-05,Paracetamol,22,5.82,128.04000000000002,4.93,Sur,True,26-35
2024-03-05,Ibuprofeno,16,7.81,124.96,0.74,Sur,False,60+
2024-03-05,Amoxicilina,22,2.32,51.04,3.6,Sur,False,36-45
2024-03-05,Loratadina,17,9.11,154.87,4.22,Sur,False,18-25
2024-03-05,Omeprazol,16,3.85,61.6,4.49,Centro,False,60+
2024-03-06,Paracetamol,19,4.33,82.27,4.01,Oeste,False,36-45
2024-03-06,Ibuprofeno,15,6.98,104.7,0.98,Este,False,26-35
2024-03-06,Amoxicilina,20,3.42,68.4,0.62,Norte,False,36-45
2024-03-06,Loratadina,14,4.78,66.92,3.96,Centro,False,60+
2024-03-06,Omeprazol,22,2.73,60.06,0.38,Este,False,18-25
2024-03-07,Paracetamol,26,2.33,60.58,4.34,Centro,False,36-45
2024-03-07,Ibuprofeno,23,2.28,52.44,4.31,Este,False,60+
2024-03-07,Amoxicilina,18,5.66,101.88,1.56,Norte,True,36-45
2024-03-07,Loratadina,20,6.53,130.6,2.39,Centro,False,26-35
2024-03-07,Omeprazol,23,9.36,215.27999999999997,1.89,Este,False,60+
2024-03-08,Paracetamol,27,7.11,191.97,3.7,Oeste,True,26-35
2024-03-08,Ibuprofeno,22,2.61,57.419999999999995,0.92,Sur,False,46-60
2024-03-08,Amoxicilina,22,5.1,112.19999999999999,0.45,Norte,False,18-25
2024-03-08,Loratadina,18,3.53,63.54,4.6,Sur,False,18-25
2024-03-08,Omeprazol,24,4.86,116.64000000000001,2.3,Oeste,True,60+
2024-03-09,Paracetamol,26,5.41,140.66,0.37,Sur,False,26-35
2024-03-09,Ibuprofeno,22,4.92,108.24,2.79,Sur,False,18-25
2024-03-09,Amoxicilina,22,4.85,106.69999999999999,3.45,Este,True,18-25
2024-03-09,Loratadina,24,8.52,204.48,1.96,Sur,False,46-60
2024-03-09,Omeprazol,19,8.31,157.89000000000001,1.04,Este,False,26-35
2024-03-10,Paracetamol,17,5.33,90.61,3.72,Sur,False,18-25
2024-03-10,Ibuprofeno,16,7.15,114.4,4.04,Oeste,False,18-25
2024-03-10,Amoxicilina,24,5.42,130.07999999999998,1.48,Oeste,False,46-60
2024-03-10,Loratadina,17,3.62,61.54,0.93,Centro,False,26-35
2024-03-10,Omeprazol,17,6.12,104.04,2.27,Oeste,False,60+
2024-03-11,Paracetamol,21,3.34,70.14,3.3,Este,False,26-35
2024-03-11,Ibuprofeno,19,9.29,176.51,4.3,Este,False,26-35
2024-03-11,Amoxicilina,13,5.17,67.21,3.28,Sur,False,60+
2024-03-11,Loratadina,19,6.92,131.48,1.48,Norte,False,26-35
2024-03-11,Omeprazol,24,5.7,136.8,0.42,Norte,False,26-35
2024-03-12,Paracetamol,22,7.49,164.78,2.82,Centro,False,18-25
2024-03-12,Ibuprofeno,19,9.98,189.62,2.14,Centro,False,46-60
2024-03-12,Amoxicilina,20,9.41,188.2,2.38,Oeste,False,60+
2024-03-12,Loratadina,20,7.0,140.0,4.41,Oeste,False,60+
2024-03-12,Omeprazol,13,5.26,68.38,3.76,Este,False,18-25
2024-03-13,Paracetamol,19,3.64,69.16,2.89,Centro,False,36-45
2024-03-13,Ibuprofeno,19,4.17,79.23,3.84,Sur,False,36-45
2024-03-13,Amoxicilina,18,2.34,42.12,1.46,Norte,False,46-60
2024-03-13,Loratadina,21,8.54,179.33999999999997,3.09,Sur,False,46-60
2024-03-13,Omeprazol,27,7.48,201.96,1.53,Centro,False,26-35
2024-03-14,Paracetamol,25,4.57,114.25,0.02,Oeste,False,18-25
2024-03-14,Ibuprofeno,21,6.92,145.32,1.35,Norte,False,36-45
2024-03-14,Amoxicilina,14,6.84,95.75999999999999,0.06,Oeste,False,26-35
2024-03-14,Loratadina,29,2.58,74.82000000000001,4.69,Centro,False,36-45
2024-03-14,Omeprazol,29,5.69,165.01000000000002,0.17,Este,False,46-60
2024-03-15,Paracetamol,24,2.16,51.84,3.69,Norte,False,36-45
2024-03-15,Ibuprofeno,10,8.14,81.4,3.62,Este,False,26-35
2024-03-15,Amoxicilina,18,4.87,87.66,3.0,Oeste,False,26-35
2024-03-15,Loratadina,30,8.01,240.29999999999998,0.9,Este,False,60+
2024-03-15,Omeprazol,25,3.17,79.25,1.11,Centro,False,46-60
2024-03-16,Paracetamol,22,6.94,152.68,4.44,Centro,False,18-25
2024-03-16,Ibuprofeno,14,2.51,35.14,3.16,Oeste,False,46-60
2024-03-16,Amoxicilina,24,2.67,64.08,3.59,Centro,False,46-60
2024-03-16,Loratadina,13,7.14,92.82,1.26,Centro,False,46-60
2024-03-16,Omeprazol,24,4.6,110.39999999999999,1.28,Norte,False,46-60
2024-03-17,Paracetamol,23,9.48,218.04000000000002,3.07,Norte,False,36-45
2024-03-17,Ibuprofeno,22,3.96,87.12,4.1,Sur,False,46-60
2024-03-17,Amoxicilina,15,9.68,145.2,2.91,Oeste,True,46-60
2024-03-17,Loratadina,23,9.19,211.36999999999998,1.91,Centro,True,36-45
2024-03-17,Omeprazol,18,3.64,65.52,4.31,Oeste,False,46-60
2024-03-18,Paracetamol,21,4.38,91.98,0.36,Oeste,False,46-60
2024-03-18,Ibuprofeno,14,5.62,78.68,2.83,Sur,False,60+
2024-03-18,Amoxicilina,11,8.02,88.22,2.31,Este,False,18-25
2024-03-18,Loratadina,23,6.71,154.33,0.75,Norte,False,18-25
2024-03-18,Omeprazol,15,7.3,109.5,1.15,Sur,False,18-25
2024-03-19,Paracetamol,21,5.67,119.07,2.82,Este,False,60+
2024-03-19,Ibuprofeno,18,9.0,162.0,0.18,Este,False,26-35
2024-03-19,Amoxicilina,19,4.6,87.39999999999999,1.77,Oeste,False,18-25
2024-03-19,Loratadina,18,8.38,150.84,1.43,Centro,False,26-35
2024-03-19,Omeprazol,20,4.79,95.8,0.19,Oeste,False,60+
2024-03-20,Paracetamol,22,5.18,113.96,0.21,Centro,False,26-35
2024-03-20,Ibuprofeno,17,3.86,65.62,0.98,Oeste,False,26-35
2024-03-20,Amoxicilina,19,3.98,75.62,1.7,Este,False,60+
2024-03-20,Loratadina,13,5.55,72.14999999999999,3.1,Oeste,False,46-60
2024-03-20,Omeprazol,21,5.31,111.50999999999999,1.44,Centro,False,18-25
2024-03-21,Paracetamol,9,4.95,44.550000000000004,4.44,Sur,False,60+
2024-03-21,Ibuprofeno,18,2.25,40.5,1.26,Sur,False,36-45
2024-03-21,Amoxicilina,21,4.19,87.99000000000001,1.3,Norte,True,46-60
2024-03-21,Loratadina,10,9.37,93.69999999999999,0.7,Sur,False,18-25
